Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,propulsion/tank[0]/contents-volume-gal,propulsion/tank[1]/contents-volume-gal,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/delta-aileron-pos,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
5.400000282,-1.908818370513914,20.03225033895921,3.231568263193906,0.6067889117302543,11.18987003474953,0.5102856742639861,-1.911762766245184,20.03511320889768,3.232336906770298,0.03447047695,167835.9473,5.38573855659,1527.18839669,4.730140755711284,-2.478098088139077,0.7006982921595036,-7.60316748999662,0.320104700330834,-29.49603290002588,-32.01072759314518,0.2128812588507852,-0.2103267736971768,0.343473431209647,0.01656541069932277,0.1106625283322334,4.730140755711284,-2.478098088139077,0.7006982921595036,1.240001588921126,1527.18002416835,-4.902567757532347,1.841406842412662,1.257072004077252,-4.902567757532347,-4.902566710963486,1.25707195432746,-1.84140966276131, 2095.670679,-10.78160436, 13.55512004,-10.78160436, 1505.007464, 3.980390384, 13.55512004, 3.980390384, 3150.377809,77.08006968,2479.977939,45.4894937966006,4.227456960558841,35.4268028733208,2.0698685087264,2.0698685088312,178.9087843776946,13.63053794645435,136.4812343165196,0.1137134550232509,0.3670238756583861,0.9225633407853628,-0.03520805422518027,0.7327581838003242,0.2844209841802768,0.571943451258964,0.2346291465132972,-0.7327119741422923,-0.2843083703720655,-0.5719994390001378,-0.2347734126097179,8.4262187245798,-27.394995700193,-3.2346198327468e-05,-3.2564195404616e-05,1.5479757145025e-06,20925646.77275644,8240.546236320068,-11.81352586313215,20925648.39532515,0.5653539545401427,-11.81352586313215,0.022561601490777,2.0698685088312,9.0309913530718e-11,2.38504691,19.6952984,19.6952984,0.999560563,-0.0478200119,11.8270449,-2.74008668,-0.0478200119,-2.43286692,0,1,-0.523,0,-3.12254735,-0.174,0.348,0,-0.116741869,-0.291854672,-0.269220203,0,0,1.65823711,-1,154.941281,0,136.491288,-136.491288,0,-30,-0.5235,-0.186855445,-3.30940279,0,0,0,-2.06986851,-5.70111703,-0.684016038,-2.5254257,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1794.94,3.26352,1.3001,29.5941,27.6648,-2.89118,-2.39884,28.2301,619.625,129.989,129.989,-3.36007767689194126e-05,1.39094049992807319e-06,20925648.2097517289,-1.91176276624518415
5.500000287,7.340594161177865,21.18242057555583,2.853992692029987,-1.163595897307918,10.7679673672664,1.16904840308929,7.337639476638071,21.1853012764968,2.854646683477567,0.03156461576,160605.8829,5.153735175,1527.21083048,4.101044403715443,-2.416718356776515,-1.975321097143122,-5.292449399276562,0.08974141845565792,-29.25338883449194,-31.74777196949618,0.3127630688122027,-0.3135221802981066,0.5328975204455518,0.0119939358216871,0.3516786977418362,4.101044403715443,-2.416718356776515,-1.975321097143122,-1.684680704422101,1527.202118343718,-4.875686213332109,-1.07212074123333,1.28032313084844,-4.875686213332105,-4.875686847916427,1.280323166309644,1.072117812980754,   2095.6691,-10.78160312, 13.55512709,-10.78160312, 1505.007355, 3.980402258, 13.55512709, 3.980402258, 3150.376296,77.08005281,2479.977396,45.48949324708275,4.227457885895372,35.42679762589302,2.1051174774766,2.1051174757074,179.0248578482204,11.56955617663809,136.2078222003886,0.09667491796573439,0.3702160744218942,0.923423030074483,-0.02973089309154702,0.7213179995407442,0.2828052744280987,0.5845994145553289,0.2407593088454796,-0.7212697048095655,-0.2826880371670715,-0.5846561146395496,-0.2409039521907766,-25.718393267826,-27.964577454286,-3.3686180235048e-05,-3.3913208114637e-05,1.8951011900919e-06,20925646.7473069,8393.265258576177,-12.3029160360177,20925648.43057383,0.6921316296110364,-12.3029160360177,0.022979408925792,2.1051174757074,2.5522410357134e-09,2.38027496,19.6952573,19.6952573,0.99955929,-0.0561982894,12.3223682,-3.22016198,-0.0561982894,-2.43647325,0,1,-0.523,0,-3.12457321,-0.174,0.348,0,-0.265797051,-0.664492628,-0.644512493,0,0,1.60608164,-1,157.63233,0,136.217855,-136.217855,0,-30,-0.5235,-0.203273817,-3.32784703,0,0,0,-2.10511748,-5.3596027,-0.643039499,0.429078314,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1794.31,3.26237,1.3001,29.5929,27.6267,-3.03746,-6.42854,28.2882,620.265,129.989,129.989,-3.49272567684610053e-05,1.73232396522711508e-06,20925648.233883135,7.3376394766380697
5.600000292,-21.53281466973062,21.3938921288702,2.49786883286121,9327.766562553457,-127.3335061212081,-91.09346111394915,-21.53577687671332,21.39679791031745,2.498356754398962,0.03525296403,169730.5623,5.44650658909,1527.13884418,3.677412998297092,-2.34908596145716,-3.259273356223416,-1.727713485015187,32.13360606113244,217.1409305371619,213.1932868480208,-4.290112668855112,48.92392705795737,2.399500587804788,31.09704868698626,248.3069355923127,3.677412998297092,-2.34908596145716,-3.259273356223416,-3.240461507608635,1527.128412898464,-4.621617023385009,-2.616785494674014,1.207279499109027,-4.621617023385007,-4.621618633669876,1.207279601918583,2.616782603246602, 2095.667519,-10.78160188, 13.55513415,-10.78160188, 1505.007247, 3.980414145, 13.55513415, 3.980414145, 3150.374781,77.08003592,2479.976853,45.48949269701827,4.227458812152323,35.4267923732457,1.8484934680164,1.8484934655786,-179.9487942451222,9.402460311026092,135.9425886714134,0.07580946443384193,0.373843107502609,0.9238634680912998,-0.03115362581405927,0.7068753202897698,0.2863759992640121,0.599664959918448,0.2423179821160199,-0.7068258292564343,-0.2862535541653125,-0.599723419449484,-0.2424623063230621,-41.55041600157,-25.550179159344,-3.5021952730528e-05,-3.5257983046526e-05,2.2510647823569e-06,20925646.4288685,8545.9873895691,-12.79076866449606,20925648.17394952,0.8221371635516923,-12.79076866449606,0.023397216360806,1.8484934655786,9.3480132461806e-10,2.37564577,19.6952161,19.6952161,0.99956856,-0.0641875243,12.8171621,-3.67794514,-0.0641875243,-2.43983329,0,1,-0.523,0,3.14069894,0.174,0.348,0,-0.083703558,-0.209258895,-0.794117268,0,0,1.73033437,-1,-12970.4895,0,135.952602,-135.952602,0,-30,-0.5235,-0.218891454,2.92180749,0,0,0,-1.84849347,-5.03980834,-0.60468384,2.01209876,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1793.64,3.26117,1.30009,29.5918,27.5874,-2.49195,-8.04472,28.348,620.918,129.988,129.988,-3.62421348549986174e-05,2.09038406441314342e-06,20925647.9603206031,-21.5357768767133244
5.700000297,1.036667937503375,14.62397218488069,-0.3544036193293199,0.7053784794264041,15.36344473276141,0.6026064194852749,1.03369454034323,14.62687948565951,-0.3540001159661987,0.01611010272,114738.9842,3.68188293329,1526.73923501,3.108244585503865,-1.729791577282315,0.9502097822562954,-4.242159764173672,0.05478626295755686,-30.74494123318338,-31.93368278861937,0.1727869156647887,-0.1820748017964413,0.2934669683844124,0.006820663341328212,0.2278970735463181,3.108244585503865,-1.729791577282315,0.9502097822562954,0.7244845652308968,1526.73544475888,-3.323937474784078,1.359139516225704,0.8126754417393833,-3.323937474784075,-3.323936614302648,0.8126753824509833,-1.359141656084044, 2095.665936,-10.78160063, 13.55514122,-10.78160063, 1505.007138, 3.980426043, 13.55514122, 3.980426043, 3150.373265,77.08001902,2479.976309,45.48949214639448,4.227459739351155,35.42678711525713,1.9439583681524,1.9439583683653,179.9789367706458,7.707912662924607,135.9024124502864,0.06236666690135396,0.3745356858960375,0.9247731233983668,-0.02506170564884303,0.6980130412715475,0.2825580902304284,0.6098136806494781,0.2471153470606673,-0.6979616693795984,-0.2824313494252941,-0.6098723901962919,-0.2472604064845669,16.998719593015,-28.022072457768,-3.6031524652213e-05,-3.6274358973188e-05,2.4993571514134e-06,20925646.46142078,8698.67033888498,-13.15948605448133,20925648.26941419,0.9128188689391891,-13.15948605448133,0.02381502379582,1.9439583683653,-4.905095441914e-09,2.37494456,19.6951749,19.6951749,0.999565111,-0.069254911,13.1911061,-3.9683064,-0.069254911,-2.44419947,0,1,-0.523,0,-3.14122503,-0.174,0.348,0,-0.191986559,-0.479966398,-0.449852837,0,0,1.77481992,-1,157.381832,0,135.912423,-135.912423,0,-30,-0.5235,-0.233747409,-3.37497244,0,0,0,-1.94395837,-4.73855756,-0.568534791,-1.92767645,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1792.98,3.25996,1.30009,29.5907,27.5472,-2.67904,-1.2384,28.4098,621.598,129.988,129.988,-3.7239655365289022e-05,2.32651321987395702e-06,20925648.0480552055,1.03369454034322983
5.800000302,1.559602241712634,15.7179442246876,-0.3854603779251284,-1188.053911909808,-23.45252382567252,-35.30367805886438,1.556617518675282,15.72085033016594,-0.3851405611126109,0.01323364195,103992.3895,3.33703281251,1526.71385641,2.710522728042909,-1.624497345450944,-1.072316607689963,-5.739834843615653,6.177624755346114,23.18301363501,21.51082946100201,-1.417222068111918,10.33717333987017,-2.59332584928328,6.222801628687438,54.29643326363655,2.710522728042909,-1.624497345450944,-1.072316607689963,-1.422041625154484,1526.709947901094,-3.148356091337423,-0.7762581661096253,0.7880768829427225,-3.148356091337421,-3.148356595121597,0.7880769198426787,0.7762560853917101, 2095.664351,-10.78159938, 13.55514829,-10.78159938, 1505.007029, 3.980437954, 13.55514829, 3.980437954, 3150.371747,77.08000209,2479.975764,45.48949159518141,4.227460667542256,35.42678185164157,1.9386065155268,1.938606519108,-179.9383874268273,6.175329521226957,135.9346563744465,0.04972875142168937,0.3746174454083054,0.9256134016582178,-0.02070390176989709,0.6896708434973907,0.2795344718235823,0.6193442061586397,0.250254592344741,-0.6896179064012071,-0.2794034920212178,-0.6194033058406405,-0.2504004323695365,-21.584369561731,-29.131056167708,-3.6935540419648e-05,-3.7184467351452e-05,2.7235936443192e-06,20925646.39204601,8851.344460764896,-13.48965200985225,20925648.26406212,0.9947148481023017,-13.48965200985225,0.024232831230835,1.938606519108,5.0857152689754e-09,2.37550732,19.6951337,19.6951337,0.999565304,-0.073605887,13.5262757,-4.21761733,-0.073605887,-2.44911321,0,1,-0.523,0,3.14051731,0.174,0.348,0,-0.0479243212,-0.119810803,-0.12897857,0,0,1.58460586,-1,-12970.9541,0,135.94467,-135.94467,0,-30,-0.5235,-0.24787883,2.89263848,0,0,0,-1.93860652,-4.47420607,-0.536817991,0.239438094,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1792.3,3.25872,1.30009,29.5896,27.5062,-2.54725,-4.49407,28.4727,622.286,129.988,129.988,-3.81311371579244135e-05,2.53944117107593073e-06,20925648.0349767469,1.55661751867528175
5.900000308,-0.6326975063412457,14.20032593358857,-0.8337061221965671,110.7851498120567,14.15657356594165,6.386228363616335,-0.6356929106586716,14.20322821730863,-0.8334599400730527,0.007164014185,76513.8336,2.45526967916,1526.56528402,2.152545397064431,-1.181028370580425,-0.008336596718778554,-2.495315271639966,0.3387141922426047,-28.23320678183604,-28.97440115979941,0.108437161744828,0.3220097249771089,0.1173325451719802,0.311013721915705,3.225661297344899,2.152545397064431,-1.181028370580425,-0.008336596718778554,-0.4887479275553753,1526.563375175973,-2.364121649624464,0.1681103712297975,0.6411060179454361,-2.364121649624466,-2.364121538389987,0.6411060093991272,-0.1681119680952747, 2095.662765,-10.78159813, 13.55515537,-10.78159813,  1505.00692, 3.980449878, 13.55515537, 3.980449878, 3150.370228,77.07998515,2479.975219,45.48949104337553,4.227461596731589,35.4267765823652,1.9693045280874,1.9693045282879,-179.9933790257624,4.704810896522429,136.0015044288512,0.03803547410701336,0.3742809373259772,0.9264065135003363,-0.01542901189298479,0.6819632552259035,0.2755666157697308,0.6281734187873776,0.2537465560828063,-0.681908654146883,-0.275431478359847,-0.6282326834273378,-0.2538932523754469,-0.22189981219591,-28.751895952745,-3.7657227073506e-05,-3.7911017809349e-05,2.9127732378692e-06,20925646.35761273,9004.005794076505,-13.75322748364545,20925648.29475996,1.063807297082368,-13.75322748364545,0.024650638665849,1.9693045282879,-7.5418149755662e-10,2.37667404,19.6950924,19.6950924,0.999564196,-0.0771959387,13.7943074,-4.42332729,-0.0771959387,-2.45386998,0,1,-0.523,0,3.1414771,0.174,0.348,0,0.147742669,0.369356673,-0.126885889,0,0,1.86072305,-1,-12974.3071,0,136.011522,-136.011522,0,-30,-0.5235,-0.261321052,2.88015604,0,0,0,-1.96930453,-4.23335274,-0.507918961,-0.67603093,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1791.6,3.25745,1.30009,29.5887,27.4644,-1.97961,-2.67713,28.5372,622.992,129.988,129.988,-3.88412687427099328e-05,2.715339561533626e-06,20925648.0592351146,-0.635692910658671506
6.000000313,0.5104407689264809,14.60339629793554,-0.7791300628991386,-468.8224812499013,0.7227246207487692,-21.9029153114958,0.5074362225111779,14.60629466330794,-0.778961295423375,0.004559312912,61039.57825,1.95871186599,1526.47230476,1.701867708133814,-0.8951034204006462,-0.3728114064482005,-4.033193784809486,3.456943379553364,-3.770520545859132,-4.549307686688548,-0.2259540919005675,5.191656889490983,-2.319361923393553,3.459436319117971,27.82346692741254,1.701867708133814,-0.8951034204006462,-0.3728114064482005,-0.9442033809104988,1526.470879721457,-1.859851087905936,-0.2762492370912842,0.5488100434586192,-1.859851087905936,-1.859851273535886,0.5488100582979,0.27624795785211, 2095.661177,-10.78159688, 13.55516246,-10.78159688, 1505.006811, 3.980461815, 13.55516246, 3.980461815, 3150.368707,77.07996819,2479.974674,45.48949049096043,4.227462526946801,35.42677130727126,1.9492410607636,1.9492410612768,-179.9600391325168,3.253444277435245,136.077867159663,0.02619760619489404,0.3738349077485512,0.9270606618221239,-0.01093967459364544,0.674055164621244,0.2720767855086134,0.6370066093334974,0.2566056069149081,-0.6739990125616246,-0.2719374252284756,-0.6370661145496332,-0.2567530594144801,-12.356045315831,-27.192774146823,-3.8243137421744e-05,-3.8500876898356e-05,3.0777576177652e-06,20925646.27130815,9156.658268534135,-13.96721450356905,20925648.27469634,1.124063132248989,-13.96721450356905,0.025068446100864,1.9492410612768,4.241223857888e-09,2.37800682,19.695051,19.695051,0.99956492,-0.0803056139,14.0123718,-4.60151168,-0.0803056139,-2.45831243,0,1,-0.523,0,3.1408952,0.174,0.348,0,0.182197871,0.455494679,0.409986065,0,0,1.83924727,-1,-157.168613,0,136.087891,-136.087891,0,-30,-0.5235,-0.274107688,2.86678752,0,0,0,-1.94924106,-4.01692306,-0.481952467,-0.205704509,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1790.89,3.25616,1.30009,29.5878,27.4223,-1.57187,-3.3821,28.6022,623.702,129.987,129.987,-3.94147243906485862e-05,2.86757229791782888e-06,20925648.0324317291,0.507436222511177926
6.100000318,-5.728822667091054,14.60696183686188,-1.105923438759956,1345.976665165298,10.17570820528702,110.2701972646973,-5.731835948881042,14.6098542126029,-1.105820487891225,0.002333543334,43668.63686,1.40129310587,1526.29894299,1.09546571023396,-0.510271002016435,0.7093664432182168,-5.377859933047628,4.152390244474505,3.957853500564384,3.44127946612182,-0.6418867695360112,6.756216953068213,-4.202929107830082,4.106488469491712,35.80122172777757,1.09546571023396,-0.510271002016435,0.7093664432182168,0.06579795371414687,1526.298526356497,-1.125832693084111,0.7448098644007327,0.3760071563622879,-1.125832693084111,-1.125832187347788,0.3760071147283785,-0.7448106498746166, 2095.659587,-10.78159563, 13.55516956,-10.78159563, 1505.006701, 3.980473765, 13.55516956, 3.980473765, 3150.367184,77.07995121,2479.974127,45.48948993792897,4.227463458199929,35.42676602629145,1.9800392799079,1.9800392825048,179.8289208659994,1.79279564168175,136.18394746552,0.01507163560626005,0.3730500063716549,0.9276781316657472,-0.004452255092520374,0.6666245270281522,0.2669344794469161,0.6453104757028133,0.2606378974652473,-0.6665665421915733,-0.2667909496534387,-0.6453698285110668,-0.260786154658145,32.924987786027,-21.354847754314,-3.8644172932023e-05,-3.8904615185517e-05,3.2027600266321e-06,20925646.23475819,9309.296162566457,-14.11368129912089,20925648.30549446,1.169716696303887,-14.11368129912089,0.025486253535878,1.9800392825048,9.7057288015774e-10,2.37985827,19.6950096,19.6950096,0.999563808,-0.0826892342,14.162069,-4.73809312,-0.0826892342,-2.46254751,0,1,-0.523,0,-3.13860676,-0.174,0.348,0,0.144003363,0.360008407,0.21441761,0,0,1.95429609,-1,151.544139,0,136.193979,-136.193979,0,-30,-0.5235,-0.286270712,-3.42487747,0,0,0,-1.98003928,-3.82098406,-0.45844243,-1.20325308,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1790.16,3.25484,1.30009,29.5869,27.3792,-0.926964,-1.66172,28.669,624.431,129.987,129.987,-3.98047093251634461e-05,2.97660401524717932e-06,20925648.0581074692,-5.73183594888104242
6.200000323,3.232575561122478,15.59707278916874,-0.5043993452181987,-721.9690917797325,8.037768888130781,-42.88551174379472,3.22955767331533,15.59996213028523,-0.5043802520128867,0.001280614765,32349.75689,1.03807849548,1526.26490816,0.8128813297149885,-0.3061959789554878,-0.5683968059764141,-1.314206179902464,3.282418375641074,-12.44647262366636,-12.8090302544375,1.394071892093297,3.292192778238716,-1.315603284125136,3.25823199206443,19.40203462248725,0.8128813297149885,-0.3061959789554878,-0.5683968059764141,-1.254097026835716,1526.264182475609,-0.8015036823739936,-0.5639678936987,0.3422557885410951,-0.8015036823739934,-0.8015040680622979,0.3422558210534165,0.5639673258323974, 2095.657996,-10.78159438, 13.55517666,-10.78159438, 1505.006592, 3.980485729, 13.55517666, 3.980485729,  3150.36566,77.07993421,2479.97358,45.48948938426835,4.227464390512474,35.42676073930387,1.963013663888,1.9630136658187,179.9124338644033,0.2787073610375145,136.2466945441485,0.002541763927604245,0.3726067350152705,0.9279858412708766,-0.0001971247821115363,0.6579821483640025,0.2636122084974552,0.6543880152885843,0.2633332896009419,-0.6579226035940272,-0.2634642737030348,-0.654447589577936,-0.2634820234054275,-34.962674532469,-17.155389851387,-3.8921345072523e-05,-3.9183655326798e-05,3.3030583062649e-06,20925646.14927512,9461.925012451069,-14.21491050166976,20925648.28846877,1.206347779550209,-14.21491050166976,0.025904060970892,1.9630136658187,4.241223857888e-09,2.38095341,19.6949682,19.6949682,0.999564423,-0.0846620995,14.2660056,-4.8511383,-0.0846620995,-2.46561551,0,1,-0.523,0,-3.14006434,-0.174,0.348,0,-0.230273288,-0.575683219,0.0191086579,0,0,1.95583008,-1,157.960824,0,136.256731,-136.256731,0,-30,-0.5235,-0.297840537,-3.43790487,0,0,0,-1.96301367,-3.64590977,-0.437437603,0.126529723,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1789.43,3.25351,1.30009,29.5861,27.3365,-0.666072,-4.03404,28.7353,625.151,129.987,129.987,-4.00678335412039629e-05,3.06383005890856796e-06,20925648.0340833813,3.2295576733153295
6.300000329,-1.456845850071311,14.50446788654377,-0.2810423442844432,729.3044818759706,25.08101211942522,80.52693487746178,-1.459863380114797,14.50735696408853,-0.281105958995902,0.0006962925719,23853.79831,0.765450290275,1526.27380395,0.7095161263181428,-0.1884421560616855,-0.2167730776553073,-2.179239142343539,2.558562519407909,-12.23755690040885,-12.47384605144027,0.1147584247430511,3.56619239065344,-2.902749659368471,2.55852375651708,19.66815168127952,0.7095161263181428,-0.1884421560616855,-0.2167730776553073,-0.9328087234731304,1526.273384950194,-0.6394382166808695,-0.2315431573891423,0.3513127953791171,-0.6394382166808696,-0.6394383758081355,0.3513128091130773,0.231542697098755, 2095.656402,-10.78159312, 13.55518378,-10.78159312, 1505.006482, 3.980497707, 13.55518378, 3.980497707, 3150.364134,77.07991719,2479.973033,45.48948882999268,4.227465323860692,35.42675544644318,1.9895967468619,1.9895967466891,-179.9839657976411,-1.192314987092842,136.2518523710601,-0.009707763220233293,0.3725463789713928,0.92795523473493,0.003746622025810649,0.6492987781920867,0.2607808808035955,0.6630280951703886,0.2660792623642259,-0.6492376422217339,-0.260628575287998,-0.6630879794728007,-0.2662284003339819,-16.989086402549,-14.251857083065,-3.9112774649376e-05,-3.9376375042205e-05,3.3984937832121e-06,20925646.10628832,9614.552105620794,-14.28482470950539,20925648.3150518,1.241202865424825,-14.28482470950539,0.026321868405907,1.9895967466891,4.241223857888e-09,2.38104344,19.6949267,19.6949267,0.999563463,-0.08667193,14.3386458,-4.96630159,-0.08667193,-2.46771537,0,1,-0.523,0,3.1413128,0.174,0.348,0,0.16923485,0.423087125,0.422149252,0,0,1.90060664,-1,-156.985322,0,136.261889,-136.261889,0,-30,-0.5235,-0.308846094,2.83246671,0,0,0,-1.98959675,-3.48642982,-0.418302213,-0.186759516,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1788.72,3.25222,1.30009,29.5853,27.2951,-0.335012,-3.22735,28.7997,625.848,129.986,129.986,-4.02452645751021274e-05,3.14753652975059294e-06,20925648.0538994446,-1.45986338011479733
6.400000334,6.870592932546431,13.81259790707475,0.4125297139992034,0.5271738773440351,-0.2344097927480957,0.9115703082012661,6.867576956635743,13.81548623580829,0.4123964852949482,0.0005344186434,20897.89426,0.670597311336,1526.34010387,0.6633995565859335,-0.05949723975376437,0.07785795241268728,1.831884431729305,0.06491654994612189,-31.91218357690747,-32.24192056382585,0.2446063088638596,-0.2715637315078098,0.3773174186447362,-5.160932588375175e-05,-0.02569572369850857,0.6633995565859335,-0.05949723975376437,0.07785795241268728,-0.665011472863838,1526.339869570993,-0.5224937408941294,0.04741750088352978,0.4176752629819552,-0.5224937408941289,-0.5224937081767624,0.4176752600871916,-0.04741788689323125, 2095.654807,-10.78159187,  13.5551909,-10.78159187, 1505.006373, 3.980509697,  13.5551909, 3.980509697, 3150.362606,77.07990016,2479.972485,45.48948827512936,4.22746625819849,35.42675014797073,1.9733427837491,1.9733427845713,179.8920111776511,-2.632507425713369,136.271264341192,-0.02096772627190816,0.3723323483854453,0.9278146749743834,0.009428982073621988,0.6412373872347343,0.2566115038850548,0.6708906988457581,0.2699459566070068,-0.641174378511266,-0.2564549461038064,-0.6709505602820471,-0.27009558052066,6.6937311502041,-5.0901322820513,-3.9268410405917e-05,-3.9533059705529e-05,3.4978158220449e-06,20925646.01935061,9767.180598128016,-14.34166621678604,20925648.2987978,1.27747740458563,-14.34166621678604,0.026739675840921,1.9733427845713,1.260814690704e-10,2.38138224,19.6948852,19.6948852,0.99956405,-0.0888400804,14.3984478,-5.09053661,-0.0888400804,-2.47022232,0,1,-0.523,0,-3.13970789,-0.174,0.348,0,-0.111975735,-0.279939338,0.139597285,0,0,2.06474297,-1,155.932668,0,136.281302,-136.281302,0,-30,-0.5235,-0.319314904,-3.4590228,0,0,0,-1.97334278,-3.34312282,-0.401108767,-0.448526654,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1788.05,3.251,1.30009,29.5845,27.2563,-0.16156,-2.70229,28.86,626.499,129.986,129.986,-4.0388798552609204e-05,3.23288144869698576e-06,20925648.0325731449,6.86757695663574275
